timestamp,user_id,item_id,subdomain,action_type,os
1100 days 06:33:56.511504,60095071,nfmcg_13386125,u2i,view,android
1100 days 06:37:15.329039,15870850,nfmcg_28497515,u2i,view,android
1100 days 06:37:38.413430,50728289,nfmcg_15431332,catalog,view,android
1100 days 06:38:56.602603,26839580,nfmcg_3625288,u2i,view,android
1100 days 06:39:08.598971,37924756,nfmcg_22764748,other,view,android
1100 days 06:41:00.878183,68464324,nfmcg_673736,other,view,android
1100 days 06:41:19.721204,8065138,nfmcg_20675903,u2i,view,ios
1100 days 06:41:51.011337,55897847,nfmcg_13757063,u2i,view,android
1100 days 06:43:12.298516,20402031,nfmcg_8078750,other,view,android
1100 days 06:44:56.679857,39697819,nfmcg_20635570,other,view,ios
1100 days 06:47:20.097238,60883739,nfmcg_4436221,u2i,view,ios
1100 days 06:49:01.908613,67649738,nfmcg_9528279,other,view,android
1100 days 06:50:29.628242,50728289,nfmcg_19766962,u2i,view,android
1100 days 06:50:31.830255,43344407,nfmcg_21363739,u2i,view,android
1100 days 06:51:08.198904,3438353,nfmcg_6655754,other,view,android
1100 days 06:51:20.048244,54326542,nfmcg_22903580,u2i,view,android
1100 days 06:51:59.928128,48992091,nfmcg_22035600,u2i,view,android
1100 days 06:52:36.382388,86525696,nfmcg_11190174,u2i,view,android
1100 days 06:53:05.338908,11032364,nfmcg_3185174,u2i,view,android
1100 days 06:53:23.117532,39697819,nfmcg_20140725,u2i,view,ios
1100 days 06:54:11.330293,61590889,nfmcg_6670489,u2i,view,ios
1100 days 06:54:35.722993,50728289,nfmcg_10287041,u2i,view,android
1100 days 06:56:26.694971,58431173,nfmcg_1263011,u2i,view,android
1100 days 06:57:08.271801,60095071,nfmcg_13386125,u2i,view,android
1100 days 06:57:51.778043,50728289,nfmcg_7313303,catalog,view,android
1100 days 06:58:27.423877,75881907,nfmcg_13517883,u2i,view,android
1100 days 07:00:36.934177,75881907,nfmcg_24014517,u2i,click,android
1100 days 07:00:50.042435,8065138,nfmcg_23205214,u2i,view,ios
1100 days 07:01:03.628625,50728289,nfmcg_19741298,u2i,view,android
1100 days 07:01:12.781923,8065138,nfmcg_17419311,u2i,view,android
1100 days 07:06:04.174364,48644187,nfmcg_27354817,u2i,view,android
1100 days 07:06:16.175142,4963889,nfmcg_92721,u2i,view,android
1100 days 07:07:24.141980,49582828,nfmcg_27692958,u2i,view,android
1100 days 07:07:29.970664,38509566,nfmcg_3082637,other,view,android
1100 days 07:08:00.850568,8065138,nfmcg_23543336,u2i,view,ios
1100 days 07:08:17.238580,49582828,nfmcg_226874,u2i,view,android
1100 days 07:08:46.557143,86525696,nfmcg_22630877,catalog,view,android
1100 days 07:09:19.492213,39697819,nfmcg_28078922,u2i,click,ios
1100 days 07:09:41.908070,86591445,nfmcg_12898997,other,view,android
1100 days 07:10:53.485318,34392272,nfmcg_4436221,other,view,android
1100 days 07:12:46.652038,3438353,nfmcg_5160196,u2i,view,android
1100 days 07:14:25.673413,70209910,nfmcg_16610720,other,view,android
1100 days 07:15:56.585873,75881907,nfmcg_21786924,u2i,view,android
1100 days 07:16:44.614591,75881907,nfmcg_24014517,u2i,click,android
1100 days 07:19:44.556215,43344407,nfmcg_92721,u2i,view,ios
1100 days 07:20:16.224064,31739267,nfmcg_16213424,other,view,android
1100 days 07:20:47.772629,61865218,nfmcg_4436221,other,view,android
1100 days 07:25:49.007846,44354150,nfmcg_3416168,other,view,android
1100 days 07:27:20.135426,28840212,nfmcg_5770087,catalog,view,android
1100 days 07:28:03.566816,67649738,nfmcg_8386753,other,view,android
1100 days 07:28:25.030266,28840212,nfmcg_20684313,catalog,view,android
1100 days 07:30:35.235094,39697819,nfmcg_9575654,u2i,view,ios
1100 days 07:32:28.422112,67649738,nfmcg_12082115,catalog,view,android
1100 days 07:33:09.201907,67649738,nfmcg_17785130,u2i,view,android
1100 days 07:33:14.704864,61590889,nfmcg_27354817,u2i,view,ios
1100 days 07:33:15.694401,50728289,nfmcg_19791674,catalog,view,android
1100 days 07:33:50.287582,38476510,nfmcg_21908200,u2i,view,android
1100 days 07:34:50.120319,67649738,nfmcg_9213086,catalog,view,android
1100 days 07:36:06.455313,50728289,nfmcg_2326353,u2i,view,android
1100 days 07:36:35.655814,32760160,nfmcg_21786924,u2i,view,android
1100 days 07:36:51.051755,67649738,nfmcg_22609057,u2i,view,android
1100 days 07:40:04.384875,35820640,nfmcg_284956,other,view,android
1100 days 07:41:03.678742,50728289,nfmcg_14994129,catalog,view,android
1100 days 07:41:05.261924,9187571,nfmcg_16684390,u2i,view,android
1100 days 07:43:01.872160,38476510,nfmcg_6179369,u2i,view,android
1100 days 07:44:02.705996,53399996,nfmcg_27581059,other,view,android
1100 days 07:44:18.062732,60095071,nfmcg_14326289,u2i,view,android
1100 days 07:44:52.817476,39697819,nfmcg_20869172,other,click,android
1100 days 07:46:28.564438,8065138,nfmcg_4573722,u2i,view,ios
1100 days 07:47:22.012081,6857436,nfmcg_11856679,u2i,view,android
1100 days 07:47:49.236991,11394013,nfmcg_5770087,catalog,view,android
1100 days 07:49:14.160626,85390663,nfmcg_16400259,u2i,view,android
1100 days 07:51:34.981621,2376485,nfmcg_20114920,other,view,android
1100 days 07:52:27.115195,50728289,nfmcg_2326353,u2i,view,android
1100 days 07:54:22.644494,50728289,nfmcg_19766962,u2i,click,android
1100 days 07:54:34.803278,67649738,nfmcg_19238887,catalog,view,android
1100 days 07:54:58.841248,60095071,nfmcg_22764748,u2i,view,android
1100 days 07:56:07.163396,67649738,nfmcg_16680886,u2i,view,android
1100 days 07:56:51.899998,11032364,nfmcg_4436221,u2i,view,android
1100 days 07:57:43.053468,67649738,nfmcg_17780904,u2i,view,android
1100 days 07:57:43.332374,29772327,nfmcg_27692958,other,view,android
1100 days 07:57:47.566996,50728289,nfmcg_19766962,u2i,view,android
1100 days 07:57:55.213297,67649738,nfmcg_20114920,u2i,view,android
1100 days 07:58:30.016683,50728289,nfmcg_16883345,u2i,view,android
1100 days 07:59:00.853107,67649738,nfmcg_15654818,search,view,android
1100 days 07:59:31.396487,39697819,nfmcg_9908021,u2i,view,ios
1100 days 08:00:07.799303,38476510,nfmcg_13165877,u2i,view,ios
1100 days 08:00:40.233633,9187571,nfmcg_11407585,u2i,view,android
1100 days 08:01:26.070096,49916919,nfmcg_19742246,u2i,view,android
1100 days 08:01:58.504346,70901337,nfmcg_13757063,u2i,view,android
1100 days 08:02:49.881008,75881907,nfmcg_14204829,u2i,view,android
1100 days 08:03:31.375540,11032364,nfmcg_25823124,u2i,view,android
1100 days 08:04:02.626851,11394013,nfmcg_15844448,catalog,view,android
1100 days 08:04:45.681324,65692899,nfmcg_21786924,other,view,android
1100 days 08:05:25.591206,50728289,nfmcg_8837194,catalog,view,android
1100 days 08:08:39.220688,15870850,nfmcg_3631334,u2i,view,android
1100 days 08:11:37.383729,61590889,nfmcg_23205214,u2i,view,ios
1100 days 08:14:02.748008,50728289,nfmcg_19766962,u2i,view,android
1100 days 08:15:29.274671,38476510,nfmcg_26952283,catalog,view,android
1100 days 08:16:56.360111,68643250,nfmcg_26176989,u2i,view,ios
1100 days 08:17:02.434391,87783687,nfmcg_11474207,u2i,view,android
1100 days 08:17:24.653903,75881907,nfmcg_20114920,u2i,view,android
1100 days 08:17:52.038716,67649738,nfmcg_12318615,u2i,view,android
1100 days 08:18:58.258314,39697819,nfmcg_20114920,u2i,view,ios
1100 days 08:20:40.251446,11586536,nfmcg_25454249,u2i,view,android
1100 days 08:21:01.420618,67767492,nfmcg_25823124,u2i,view,android
1100 days 08:23:42.139916,81102534,nfmcg_4703456,u2i,view,android
1100 days 08:24:20.886255,8065138,nfmcg_20575214,u2i,view,ios
1100 days 08:24:50.208671,67649738,nfmcg_18639707,catalog,view,android
1100 days 08:25:52.767489,67649738,nfmcg_20811117,catalog,view,android
1100 days 08:27:40.564028,59646916,nfmcg_11764840,other,view,android
1100 days 08:28:15.973692,67649738,nfmcg_4428710,u2i,view,android
1100 days 08:28:17.483743,77370653,nfmcg_4857549,other,view,android
1100 days 08:28:26.317653,38476510,nfmcg_14176814,u2i,view,android
1100 days 08:28:34.344288,67649738,nfmcg_25085270,catalog,view,android
1100 days 08:29:08.976437,73918679,nfmcg_24086552,u2i,view,android
1100 days 08:29:37.279642,11394013,nfmcg_7336469,u2i,view,android
1100 days 08:29:52.353790,11394013,nfmcg_27692958,u2i,view,android
1100 days 08:30:50.145607,67649738,nfmcg_7489571,search,view,android
1100 days 08:32:07.995729,50728289,nfmcg_2326353,u2i,click,android
1100 days 08:32:22.474358,61590889,nfmcg_27354817,u2i,view,ios
1100 days 08:32:23.386949,81102534,nfmcg_20140725,u2i,view,android
1100 days 08:33:27.495513,67649738,nfmcg_16055864,u2i,view,android
1100 days 08:33:58.265209,50728289,nfmcg_10980126,catalog,view,android
1100 days 08:34:04.992650,75881907,nfmcg_24014517,u2i,view,android
1100 days 08:34:32.938139,48992091,nfmcg_20114920,u2i,view,android
1100 days 08:35:00.703609,72532746,nfmcg_17260421,u2i,view,android
1100 days 08:36:42.691490,61590889,nfmcg_12898997,u2i,view,ios
1100 days 08:37:06.784348,54951949,nfmcg_12756065,other,click,android
1100 days 08:38:46.474399,44813615,nfmcg_14326289,other,view,android
1100 days 08:39:06.169772,49916919,nfmcg_10472957,u2i,view,android
1100 days 08:39:16.664594,8065138,nfmcg_3082637,u2i,view,ios
1100 days 08:39:29.383429,50728289,nfmcg_22555956,catalog,view,android
1100 days 08:39:34.730267,67649738,nfmcg_17419311,u2i,view,android
1100 days 08:39:45.648973,72942632,nfmcg_11474207,u2i,view,android
1100 days 08:40:19.173149,48992091,nfmcg_14326289,u2i,view,android
1100 days 08:40:32.500844,50728289,nfmcg_10287041,u2i,view,android
1100 days 08:41:40.219539,50728289,nfmcg_19766962,u2i,click,android
1100 days 08:41:53.250890,67649738,nfmcg_11190174,u2i,view,android
1100 days 08:41:58.062854,82986356,nfmcg_2340615,other,view,android
1100 days 08:43:51.293025,75881907,nfmcg_21786924,u2i,view,android
1100 days 08:45:08.209957,38476510,nfmcg_11254510,catalog,view,android
1100 days 08:47:11.856794,61590889,nfmcg_10409922,u2i,view,ios
1100 days 08:47:35.861271,19742241,nfmcg_19030396,other,view,ios
1100 days 08:50:48.024686,50728289,nfmcg_6162112,u2i,view,android
1100 days 08:51:24.987920,43941814,nfmcg_10472957,u2i,view,android
1100 days 08:54:04.558424,67649738,nfmcg_4502022,catalog,view,android
1100 days 08:54:19.576273,76511864,nfmcg_22764748,other,view,android
1100 days 08:55:30.675962,50728289,nfmcg_2810412,catalog,view,android
1100 days 08:55:41.424796,67649738,nfmcg_26333440,catalog,view,android
1100 days 08:55:49.353115,62325019,nfmcg_22787009,u2i,view,android
1100 days 08:56:11.662811,50728289,nfmcg_19741298,u2i,view,android
1100 days 08:56:58.327184,67649738,nfmcg_23164234,u2i,view,android
1100 days 08:57:56.296032,53399996,nfmcg_27581059,u2i,view,android
1100 days 08:59:19.635604,50728289,nfmcg_10287041,u2i,view,android
1100 days 09:01:09.380482,67649738,nfmcg_8386753,u2i,view,android
1100 days 09:02:46.793740,42278615,nfmcg_28270569,u2i,view,android
1100 days 09:04:25.819296,49582828,nfmcg_226874,u2i,view,android
1100 days 09:04:57.078071,67767492,nfmcg_23031220,u2i,view,ios
1100 days 09:05:50.490350,8065138,nfmcg_24618665,other,view,ios
1100 days 09:06:40.503571,50728289,nfmcg_20635570,u2i,view,android
1100 days 09:06:56.726167,61590889,nfmcg_27833370,u2i,view,ios
1100 days 09:07:50.961891,11394013,nfmcg_19687790,catalog,view,android
1100 days 09:07:54.272543,72942632,nfmcg_4761190,u2i,view,android
1100 days 09:08:19.801496,85390663,nfmcg_19030396,u2i,view,android
1100 days 09:08:55.018845,67649738,nfmcg_15195552,catalog,click,android
1100 days 09:09:38.423512,67649738,nfmcg_738232,search,view,android
1100 days 09:10:09.785275,61590889,nfmcg_10472957,other,view,ios
1100 days 09:10:35.412955,50728289,nfmcg_19766962,u2i,click,android
1100 days 09:11:27.363765,19289681,nfmcg_26605228,u2i,view,android
1100 days 09:12:33.353220,42278615,nfmcg_12516043,u2i,view,android
1100 days 09:12:42.372162,67649738,nfmcg_16883345,other,view,android
1100 days 09:15:22.884756,50728289,nfmcg_6162112,u2i,view,android
1100 days 09:15:47.988820,67649738,nfmcg_6940903,catalog,view,android
1100 days 09:17:26.165847,67649738,nfmcg_8386753,u2i,view,android
1100 days 09:17:26.243283,67649738,nfmcg_18523274,search,click,android
1100 days 09:18:26.950551,8065138,nfmcg_24991013,u2i,view,ios
1100 days 09:19:23.863359,67649738,nfmcg_24551134,u2i,view,android
1100 days 09:23:54.505666,3438353,nfmcg_8374082,u2i,view,android
1100 days 09:24:31.314107,11394013,nfmcg_19479254,catalog,view,android
1100 days 09:24:55.161836,26756467,nfmcg_15432422,u2i,view,android
1100 days 09:25:05.254396,48644187,nfmcg_10472957,u2i,view,android
1100 days 09:25:48.811112,8321442,nfmcg_27711770,u2i,view,android
1100 days 09:26:34.811684,11394013,nfmcg_12796030,u2i,view,android
1100 days 09:26:49.065643,50728289,nfmcg_19741298,u2i,view,android
1100 days 09:26:51.866007,8065138,nfmcg_6829990,u2i,view,ios
1100 days 09:27:49.685645,67649738,nfmcg_17785130,u2i,view,android
1100 days 09:28:16.623537,11394013,nfmcg_27322396,catalog,view,android
1100 days 09:28:46.686730,88824113,nfmcg_7843489,u2i,view,android
1100 days 09:29:31.563363,75881907,nfmcg_14204829,u2i,view,android
1100 days 09:31:01.747305,67649738,nfmcg_18347964,u2i,view,android
1100 days 09:31:14.188793,232509,nfmcg_19742246,u2i,view,android
1100 days 09:32:56.812970,11394013,nfmcg_23563602,u2i,view,android
1100 days 09:32:57.414511,11394013,nfmcg_19742246,u2i,view,android
1100 days 09:33:28.210992,8065138,nfmcg_27354817,u2i,view,ios
1100 days 09:34:38.636324,42278615,nfmcg_14649335,u2i,view,android
1100 days 09:35:37.865978,67649738,nfmcg_19608224,catalog,view,android
1100 days 09:35:56.957842,67649738,nfmcg_15022704,other,view,android
1100 days 09:37:00.955503,67649738,nfmcg_16883345,other,view,android
1100 days 09:37:24.904682,50728289,nfmcg_19741298,u2i,view,android
1100 days 09:38:42.820857,69613161,nfmcg_24689492,u2i,click,android
1100 days 09:38:56.723970,11394013,nfmcg_27692958,u2i,view,android
1100 days 09:39:17.506667,61865218,nfmcg_20114920,u2i,view,android
1100 days 09:42:20.184822,67649738,nfmcg_20027595,catalog,view,android
1100 days 09:43:43.718475,48644187,nfmcg_24530905,u2i,view,android
1100 days 09:44:45.826160,88824113,nfmcg_6826041,u2i,view,android
1100 days 09:46:52.788840,67649738,nfmcg_16122000,other,view,android
1100 days 09:47:00.834685,70411794,nfmcg_5103006,u2i,view,android
1100 days 09:47:11.757786,49582828,nfmcg_19742246,u2i,view,android
1100 days 09:47:34.736125,8065138,nfmcg_27833370,u2i,view,ios
1100 days 09:48:54.848718,67649738,nfmcg_17785130,u2i,view,android
1100 days 09:49:44.122497,85883433,nfmcg_15410130,u2i,view,android
1100 days 09:51:39.516500,11394013,nfmcg_23563602,u2i,view,android
1100 days 09:52:10.567816,81102534,nfmcg_11856679,u2i,view,android
1100 days 09:54:05.873703,53399996,nfmcg_20675903,other,view,android
1100 days 09:54:24.333552,11394013,nfmcg_6129837,u2i,view,android
1100 days 09:54:45.788846,248860,nfmcg_25446985,u2i,view,android
1100 days 09:56:43.409088,50728289,nfmcg_6971345,u2i,click,android
1100 days 09:57:29.359776,11032364,nfmcg_25823124,u2i,view,android
1100 days 09:59:29.569707,43344407,nfmcg_12660139,u2i,view,android
1100 days 09:59:45.151603,67649738,nfmcg_19132953,catalog,view,android
1100 days 09:59:52.303026,54951949,nfmcg_22764748,other,view,android
1100 days 09:59:59.474206,67649738,nfmcg_4085927,u2i,view,android
1100 days 10:00:38.803556,67649738,nfmcg_27129841,catalog,view,android
1100 days 10:00:51.487873,81102534,nfmcg_20140725,u2i,view,android
1100 days 10:02:36.108390,19289681,nfmcg_1846261,u2i,view,android
1100 days 10:02:49.935781,67649738,nfmcg_1317067,u2i,view,android
1100 days 10:03:04.840531,9187571,nfmcg_14193797,u2i,view,android
1100 days 10:04:05.893904,67649738,nfmcg_16518156,u2i,click,android
1100 days 10:04:09.317460,67649738,nfmcg_9498879,u2i,view,android
1100 days 10:08:27.192966,50728289,nfmcg_8078750,u2i,view,android
1100 days 10:08:51.458725,59421152,nfmcg_28270569,u2i,view,android
1100 days 10:08:55.761058,67649738,nfmcg_7078972,u2i,view,android
1100 days 10:10:04.350881,11032364,nfmcg_15927396,u2i,view,android
1100 days 10:10:19.778519,42278615,nfmcg_12516043,u2i,view,android
1100 days 10:11:02.723018,61590889,nfmcg_5261063,u2i,view,ios
1100 days 10:11:04.636672,67649738,nfmcg_6729392,catalog,view,android
1100 days 10:11:44.269433,11032364,nfmcg_15927396,u2i,view,android
1100 days 10:11:44.792932,81767833,nfmcg_867469,other,view,ios
1100 days 10:11:49.132176,67649738,nfmcg_27711770,other,view,android
1100 days 10:11:56.708881,67649738,nfmcg_2350309,u2i,view,android
1100 days 10:12:07.483657,67649738,nfmcg_27191427,catalog,view,android
1100 days 10:13:17.785810,67649738,nfmcg_20114920,u2i,view,android
1100 days 10:13:34.574641,86525696,nfmcg_4436221,catalog,view,android
1100 days 10:14:41.806810,61590889,nfmcg_3748778,u2i,view,ios
1100 days 10:15:09.364101,62593339,nfmcg_17687750,u2i,view,android
1100 days 10:15:12.086918,11586536,nfmcg_28078922,u2i,view,android
1100 days 10:16:02.858055,67649738,nfmcg_26366972,catalog,view,android
1100 days 10:16:25.039915,42278615,nfmcg_27598210,u2i,view,android
1100 days 10:16:35.012015,67649738,nfmcg_17785130,u2i,view,android
1100 days 10:17:24.513333,11394013,nfmcg_10472957,u2i,view,android
1100 days 10:17:36.991098,67649738,nfmcg_22630877,catalog,view,android
1100 days 10:19:50.913525,88824113,nfmcg_254657,u2i,view,android
1100 days 10:20:00.662886,50728289,nfmcg_3898374,u2i,view,android
1100 days 10:20:26.554667,11394013,nfmcg_1761955,catalog,view,android
1100 days 10:20:41.090788,60095071,nfmcg_14326289,u2i,view,android
1100 days 10:21:24.526180,5515542,nfmcg_6129837,u2i,view,android
1100 days 10:22:06.862243,72942632,nfmcg_13517883,u2i,view,android
1100 days 10:22:21.734657,36421240,nfmcg_16134128,u2i,view,android
1100 days 10:22:36.976229,88824113,nfmcg_14326289,u2i,view,android
1100 days 10:24:38.939012,67649738,nfmcg_12546198,u2i,view,android
1100 days 10:25:55.192437,67649738,nfmcg_5839271,u2i,view,android
1100 days 10:26:09.515085,11394013,nfmcg_19259929,catalog,view,android
1100 days 10:26:24.068147,67649738,nfmcg_19132953,catalog,view,android
1100 days 10:27:31.887589,50728289,nfmcg_20660719,catalog,view,android
1100 days 10:28:02.836885,50728289,nfmcg_19766962,u2i,view,android
1100 days 10:28:27.044208,67649738,nfmcg_2187157,catalog,view,android
1100 days 10:28:41.433402,67649738,nfmcg_20114920,other,view,android
1100 days 10:30:11.375950,67649738,nfmcg_436303,search,view,android
1100 days 10:30:22.841163,50728289,nfmcg_10287041,u2i,view,android
1100 days 10:30:34.061623,61590889,nfmcg_10472957,u2i,view,ios
1100 days 10:31:01.075672,67649738,nfmcg_21819908,catalog,view,android
1100 days 10:31:01.854896,57486402,nfmcg_21363739,u2i,view,ios
1100 days 10:31:05.363836,61590889,nfmcg_10829491,u2i,view,ios
1100 days 10:31:19.772753,15674403,nfmcg_22538317,other,view,ios
1100 days 10:33:10.986076,61590889,nfmcg_24530905,u2i,view,ios
1100 days 10:33:23.571057,27196993,nfmcg_11884639,u2i,view,ios
1100 days 10:33:53.786129,38476510,nfmcg_25047785,u2i,view,android
1100 days 10:34:22.865758,50728289,nfmcg_8078750,u2i,view,android
1100 days 10:34:34.282161,50728289,nfmcg_17289265,catalog,view,android
1100 days 10:35:03.697738,65740740,nfmcg_6940903,u2i,view,android
1100 days 10:36:30.832110,54326542,nfmcg_12022740,other,view,android
1100 days 10:37:06.953683,11394013,nfmcg_4478803,u2i,view,android
1100 days 10:37:44.136572,72942632,nfmcg_21786924,u2i,view,android
